table,record_id,change_kind,changed_fields,before_json,after_json
evidence_snapshot_links.csv,V5W5E004|research/refinement_v5/worker_5_bolsonaro_2022/sources/petrobras_2022_fr.pdf|https://www.latibex.com/docs/Documentos/LED/2022/09/21/TRACN_20220920_000000_A99_120659_20220101_DOC001.pdf|issuer_original_pdf,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W5E004"", ""sha256"": ""5997f78c9220abfc5831bac5bcef828fa933482a74f48f02be87d9aeff637a67"", ""snapshot_kind"": ""issuer_original_pdf"", ""snapshot_path"": ""research/refinement_v5/worker_5_bolsonaro_2022/sources/petrobras_2022_fr.pdf"", ""source_locator"": ""https://www.latibex.com/docs/Documentos/LED/2022/09/21/TRACN_20220920_000000_A99_120659_20220101_DOC001.pdf""}"
evidence_snapshot_links.csv,V5W5E004|research/refinement_v5/worker_5_bolsonaro_2022/sources/petrobras_jonathas_scoped.txt|https://www.latibex.com/docs/Documentos/LED/2022/09/21/TRACN_20220920_000000_A99_120659_20220101_DOC001.pdf|scoped_original_pdf_text,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W5E004"", ""sha256"": ""2a09886134882047c6e4abad5f3c457f8dfae6378f51bd78e3aef899bd84f287"", ""snapshot_kind"": ""scoped_original_pdf_text"", ""snapshot_path"": ""research/refinement_v5/worker_5_bolsonaro_2022/sources/petrobras_jonathas_scoped.txt"", ""source_locator"": ""https://www.latibex.com/docs/Documentos/LED/2022/09/21/TRACN_20220920_000000_A99_120659_20220101_DOC001.pdf""}"
evidence_snapshot_links.csv,V5W6E01|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/sachsida_identity_verification.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=DF&cdMunicipio=1778&sqPartido=72&currentPage=0&pageSize=10000|official_cross_source_identity_verification,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E01"", ""sha256"": ""8484bfa4def8e32ee2cf23beb939a0701920022a586df27e25e60693db2c7044"", ""snapshot_kind"": ""official_cross_source_identity_verification"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/sachsida_identity_verification.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=DF&cdMunicipio=1778&sqPartido=72&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W6E01|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/tse_DF_72.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=DF&cdMunicipio=1778&sqPartido=72&currentPage=0&pageSize=10000|official_api_scoped_record_and_all_page_response_hashes,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E01"", ""sha256"": ""bfe4292447264a51b971452bc13962d6c34c6fced8c5f6ce45713aab42ce927c"", ""snapshot_kind"": ""official_api_scoped_record_and_all_page_response_hashes"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/tse_DF_72.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=DF&cdMunicipio=1778&sqPartido=72&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W6E02|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/mme_rol2022.pdf|https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/78140553;https://www.gov.br/mme/pt-br/acesso-a-informacao/auditorias/prestacao-contas/ROLDERESPONSVEIS2022.pdf|official_pdf,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E02"", ""sha256"": ""d1e99e3813c647256647de72ee983d5fa249c336db5fa0a2fd667b47a4218d0d"", ""snapshot_kind"": ""official_pdf"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/mme_rol2022.pdf"", ""source_locator"": ""https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/78140553;https://www.gov.br/mme/pt-br/acesso-a-informacao/auditorias/prestacao-contas/ROLDERESPONSVEIS2022.pdf""}"
evidence_snapshot_links.csv,V5W6E02|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/sachsida_identity_verification.json|https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/78140553;https://www.gov.br/mme/pt-br/acesso-a-informacao/auditorias/prestacao-contas/ROLDERESPONSVEIS2022.pdf|official_identity_hash_match,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E02"", ""sha256"": ""8484bfa4def8e32ee2cf23beb939a0701920022a586df27e25e60693db2c7044"", ""snapshot_kind"": ""official_identity_hash_match"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/sachsida_identity_verification.json"", ""source_locator"": ""https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/78140553;https://www.gov.br/mme/pt-br/acesso-a-informacao/auditorias/prestacao-contas/ROLDERESPONSVEIS2022.pdf""}"
evidence_snapshot_links.csv,V5W6E02|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/tcu_78140553.pdf|https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/78140553;https://www.gov.br/mme/pt-br/acesso-a-informacao/auditorias/prestacao-contas/ROLDERESPONSVEIS2022.pdf|official_pdf,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E02"", ""sha256"": ""1e6be4e635f3c3733c0b16416d9773a8c1c07f2cf37bea4d34c53b7a6ff0e979"", ""snapshot_kind"": ""official_pdf"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/tcu_78140553.pdf"", ""source_locator"": ""https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/78140553;https://www.gov.br/mme/pt-br/acesso-a-informacao/auditorias/prestacao-contas/ROLDERESPONSVEIS2022.pdf""}"
evidence_snapshot_links.csv,"V5W6E03|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/web_006.json|https://www.terra.com.br/noticias/brasil/politica/como-damares-alves-saiu-de-ministra-periferica-a-figura-de-proa-do-bolsonarismo,c43b61593800e064750998fd6ae73306mx8zt50d.html|retained_web_full_article_text",added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E03"", ""sha256"": ""a97c168fa8590415b31e241ab3d08f91728cda7fd647245acf03cd58b618e77d"", ""snapshot_kind"": ""retained_web_full_article_text"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/web_006.json"", ""source_locator"": ""https://www.terra.com.br/noticias/brasil/politica/como-damares-alves-saiu-de-ministra-periferica-a-figura-de-proa-do-bolsonarismo,c43b61593800e064750998fd6ae73306mx8zt50d.html""}"
evidence_snapshot_links.csv,"V5W6E03|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/web_015.json|https://www.terra.com.br/noticias/brasil/politica/como-damares-alves-saiu-de-ministra-periferica-a-figura-de-proa-do-bolsonarismo,c43b61593800e064750998fd6ae73306mx8zt50d.html|publication_date_and_original_bbc_locator",added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E03"", ""sha256"": ""e48aabd95cddaa4348a80c16aec6bd3d7a49498af472b8ecafe5e28f2e3af5d0"", ""snapshot_kind"": ""publication_date_and_original_bbc_locator"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/web_015.json"", ""source_locator"": ""https://www.terra.com.br/noticias/brasil/politica/como-damares-alves-saiu-de-ministra-periferica-a-figura-de-proa-do-bolsonarismo,c43b61593800e064750998fd6ae73306mx8zt50d.html""}"
evidence_snapshot_links.csv,V5W6E04|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/mercopress_20200615.html|https://es.mercopress.com/2020/06/15/partido-de-cardoso-se-baja-de-la-iniciativa-de-juicio-politico-a-bolsonaro|retrieved_original_html,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E04"", ""sha256"": ""f28b288529fe4b2dc62cc6d509201563f0685525e11b8557df3d155dd68fb9ba"", ""snapshot_kind"": ""retrieved_original_html"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/mercopress_20200615.html"", ""source_locator"": ""https://es.mercopress.com/2020/06/15/partido-de-cardoso-se-baja-de-la-iniciativa-de-juicio-politico-a-bolsonaro""}"
evidence_snapshot_links.csv,V5W6E04|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/web_017.json|https://es.mercopress.com/2020/06/15/partido-de-cardoso-se-baja-de-la-iniciativa-de-juicio-politico-a-bolsonaro|retained_web_full_article_text,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E04"", ""sha256"": ""a50a7f5a104930e1b617eeb80fd35a9148d26162d927395904114e3ed7fd2d28"", ""snapshot_kind"": ""retained_web_full_article_text"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/web_017.json"", ""source_locator"": ""https://es.mercopress.com/2020/06/15/partido-de-cardoso-se-baja-de-la-iniciativa-de-juicio-politico-a-bolsonaro""}"
evidence_snapshot_links.csv,V5W6E05|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/web_013.json|https://veja.abril.com.br/coluna/radar/rogerio-marinho-entrega-diretoria-da-sudene-a-ex-deputado-tucano/|retained_web_full_article_text,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E05"", ""sha256"": ""852b1699776eb37cf58c555c2a7860c49547f38e1c47945999256f7b6d868993"", ""snapshot_kind"": ""retained_web_full_article_text"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/web_013.json"", ""source_locator"": ""https://veja.abril.com.br/coluna/radar/rogerio-marinho-entrega-diretoria-da-sudene-a-ex-deputado-tucano/""}"
evidence_snapshot_links.csv,V5W6E05|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/web_015.json|https://veja.abril.com.br/coluna/radar/rogerio-marinho-entrega-diretoria-da-sudene-a-ex-deputado-tucano/|retained_web_direct_open_result,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E05"", ""sha256"": ""e48aabd95cddaa4348a80c16aec6bd3d7a49498af472b8ecafe5e28f2e3af5d0"", ""snapshot_kind"": ""retained_web_direct_open_result"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/web_015.json"", ""source_locator"": ""https://veja.abril.com.br/coluna/radar/rogerio-marinho-entrega-diretoria-da-sudene-a-ex-deputado-tucano/""}"
evidence_snapshot_links.csv,V5W6E06|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/web_012.json|https://www.poder360.com.br/governo/ministro-de-bolsonaro-rogerio-marinho-deixa-psdb/|retained_full_personal_and_party_statements,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E06"", ""sha256"": ""aef74bc2aa616487d4870c4772400abf417fc39c193078131e75c5a29124be31"", ""snapshot_kind"": ""retained_full_personal_and_party_statements"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/web_012.json"", ""source_locator"": ""https://www.poder360.com.br/governo/ministro-de-bolsonaro-rogerio-marinho-deixa-psdb/""}"
evidence_snapshot_links.csv,V5W6E07|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/tse_DF_51.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=DF&cdMunicipio=1778&sqPartido=51&currentPage=0&pageSize=10000|official_api_scoped_record_and_response_hash,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E07"", ""sha256"": ""bc37c28a301be45926882d7fe061f11ba19aaafa656b88feb69d9c63cba610ed"", ""snapshot_kind"": ""official_api_scoped_record_and_response_hash"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/tse_DF_51.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=DF&cdMunicipio=1778&sqPartido=51&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W6E08|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/tse_RN_38.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=RN&cdMunicipio=7220&sqPartido=38&currentPage=0&pageSize=10000|official_api_scoped_record_and_response_hash,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E08"", ""sha256"": ""259be54239bb53fa5c060c8d5d5c38458f4e5cbac0ed3974ca85ea1b1dec7699"", ""snapshot_kind"": ""official_api_scoped_record_and_response_hash"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/tse_RN_38.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=RN&cdMunicipio=7220&sqPartido=38&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W6E09|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/senado_filiacoes_4694.xml|https://legis.senado.leg.br/dadosabertos/senador/4694/filiacoes;https://legis.senado.leg.br/dadosabertos/senador/6335/filiacoes|official_api_original_response,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E09"", ""sha256"": ""18d13d5ad52bb45e0a5e781cf450bfee8f425cb86b856ba8fcb50b47a74db416"", ""snapshot_kind"": ""official_api_original_response"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/senado_filiacoes_4694.xml"", ""source_locator"": ""https://legis.senado.leg.br/dadosabertos/senador/4694/filiacoes;https://legis.senado.leg.br/dadosabertos/senador/6335/filiacoes""}"
evidence_snapshot_links.csv,V5W6E09|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/senado_filiacoes_6335.xml|https://legis.senado.leg.br/dadosabertos/senador/4694/filiacoes;https://legis.senado.leg.br/dadosabertos/senador/6335/filiacoes|official_api_original_response,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E09"", ""sha256"": ""4dd8b8cfd90b5abca974d5e1df548ee3d84507f819b383a7dac6f2a099ae619d"", ""snapshot_kind"": ""official_api_original_response"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/senado_filiacoes_6335.xml"", ""source_locator"": ""https://legis.senado.leg.br/dadosabertos/senador/4694/filiacoes;https://legis.senado.leg.br/dadosabertos/senador/6335/filiacoes""}"
evidence_snapshot_links.csv,V5W6E10|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/filia_public_client_semantics.txt|https://filia2-consulta.tse.jus.br/main.1e6ec99219486578.js;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_psdb_rn.zip;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_pp_df.zip|scoped_public_client_excerpt_and_query_limit,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E10"", ""sha256"": ""98dd31c06592848a5a2898be79f3e310346b82e1ceb90eb72c6325f1a9b21f56"", ""snapshot_kind"": ""scoped_public_client_excerpt_and_query_limit"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/filia_public_client_semantics.txt"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/main.1e6ec99219486578.js;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_psdb_rn.zip;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_pp_df.zip""}"
evidence_snapshot_links.csv,V5W6E10|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/retrievals_01.json|https://filia2-consulta.tse.jus.br/main.1e6ec99219486578.js;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_psdb_rn.zip;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_pp_df.zip|official_download_attempt_status_and_hashes,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E10"", ""sha256"": ""234c831a1c5d0f288298bfc555f28d15ce865868428084e105be9605349211b6"", ""snapshot_kind"": ""official_download_attempt_status_and_hashes"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/retrievals_01.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/main.1e6ec99219486578.js;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_psdb_rn.zip;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_pp_df.zip""}"
evidence_snapshot_links.csv,V5W6E10|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/tse_DF_69.json|https://filia2-consulta.tse.jus.br/main.1e6ec99219486578.js;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_psdb_rn.zip;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_pp_df.zip|official_current_list_no_match_scoped_log,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E10"", ""sha256"": ""6122c54fcf30f0d248e9a1a11fd37eb5ce5842ab841695013dd1a51de0600265"", ""snapshot_kind"": ""official_current_list_no_match_scoped_log"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/tse_DF_69.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/main.1e6ec99219486578.js;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_psdb_rn.zip;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_pp_df.zip""}"
evidence_snapshot_links.csv,V5W6E10|research/refinement_v5/worker_6_bolsonaro_affiliations/sources/tse_RN_56.json|https://filia2-consulta.tse.jus.br/main.1e6ec99219486578.js;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_psdb_rn.zip;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_pp_df.zip|official_current_list_no_match_scoped_log,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W6E10"", ""sha256"": ""ea5c4867c8560c81b3f69b38ef31497cf4237b8a7de5a82245d5e7b4295a362e"", ""snapshot_kind"": ""official_current_list_no_match_scoped_log"", ""snapshot_path"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/sources/tse_RN_56.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/main.1e6ec99219486578.js;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_psdb_rn.zip;https://cdn.tse.jus.br/estatistica/sead/eleitorado/filiados/uf/filiados_pp_df.zip""}"
evidence_snapshot_links.csv,V5W7E001|research/refinement_v5/worker_7_lula_dates/sources/orla_reproduction.html|https://minutomt.com.br/geral/brasil-mundo/ministerio-do-turismo-assina-acordo-interministerial-na-cop3o-para-dar-novo-impulso-ao-programa-orla/|attributed_post_event_article,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E001"", ""sha256"": ""9a54264f1993798101e15b9275865aa106c676ddedfe97e68fb19dbc51809a28"", ""snapshot_kind"": ""attributed_post_event_article"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/orla_reproduction.html"", ""source_locator"": ""https://minutomt.com.br/geral/brasil-mundo/ministerio-do-turismo-assina-acordo-interministerial-na-cop3o-para-dar-novo-impulso-ao-programa-orla/""}"
evidence_snapshot_links.csv,V5W7E001|research/refinement_v5/worker_7_lula_dates/sources/orla_reproduction.txt|https://minutomt.com.br/geral/brasil-mundo/ministerio-do-turismo-assina-acordo-interministerial-na-cop3o-para-dar-novo-impulso-ao-programa-orla/|attributed_post_event_article,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E001"", ""sha256"": ""f95e9ef90851f407cd42e478f43f65c0647917cd3bfe3bcb2d6e0cec3f1dad0e"", ""snapshot_kind"": ""attributed_post_event_article"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/orla_reproduction.txt"", ""source_locator"": ""https://minutomt.com.br/geral/brasil-mundo/ministerio-do-turismo-assina-acordo-interministerial-na-cop3o-para-dar-novo-impulso-ao-programa-orla/""}"
evidence_snapshot_links.csv,V5W7E001|research/refinement_v5/worker_7_lula_dates/sources/web_6.json|https://www.gov.br/turismo/pt-br/assuntos/noticias/ministerio-do-turismo-assina-acordo-interministerial-na-cop3o-para-dar-novo-impulso-ao-programa-orla|post_event_search_result_and_original_source_trace,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E001"", ""sha256"": ""bccf99d7b6db067088e181e93b57dc6b44e23a296c5cbfac8f8a702ba4e88d5c"", ""snapshot_kind"": ""post_event_search_result_and_original_source_trace"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/web_6.json"", ""source_locator"": ""https://www.gov.br/turismo/pt-br/assuntos/noticias/ministerio-do-turismo-assina-acordo-interministerial-na-cop3o-para-dar-novo-impulso-ao-programa-orla""}"
evidence_snapshot_links.csv,V5W7E002|research/refinement_v5/worker_7_lula_dates/sources/dcd20251118_p14.ocr.txt|https://Imagem.camara.gov.br/Imagem/d/pdf/DCD0020251118002240000.PDF#page=14|official_diary_page14_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E002"", ""sha256"": ""0495a55166421a6d29fc3fc99b61c34cd3b7417d94d0e7214b88a916fed635dc"", ""snapshot_kind"": ""official_diary_page14_extract"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/dcd20251118_p14.ocr.txt"", ""source_locator"": ""https://Imagem.camara.gov.br/Imagem/d/pdf/DCD0020251118002240000.PDF#page=14""}"
evidence_snapshot_links.csv,V5W7E002|research/refinement_v5/worker_7_lula_dates/sources/dcd20251118_p14.png|https://Imagem.camara.gov.br/Imagem/d/pdf/DCD0020251118002240000.PDF#page=14|official_diary_page14_render,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E002"", ""sha256"": ""cbbdbbd59eaf1c9742e9b648ed4c3c1c18c96bd28357638b5a4865b19997310f"", ""snapshot_kind"": ""official_diary_page14_render"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/dcd20251118_p14.png"", ""source_locator"": ""https://Imagem.camara.gov.br/Imagem/d/pdf/DCD0020251118002240000.PDF#page=14""}"
evidence_snapshot_links.csv,V5W7E002|research/refinement_v5/worker_7_lula_dates/sources/diary_scan_manifest.json|https://Imagem.camara.gov.br/Imagem/d/pdf/DCD0020251118002240000.PDF#page=14|original_full_pdf_url_and_sha256,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E002"", ""sha256"": ""d9db87e265ea3de5ff9655655db84356fe0f3ffdf8d1d1a132f7925387f1bfba"", ""snapshot_kind"": ""original_full_pdf_url_and_sha256"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/diary_scan_manifest.json"", ""source_locator"": ""https://Imagem.camara.gov.br/Imagem/d/pdf/DCD0020251118002240000.PDF#page=14""}"
evidence_snapshot_links.csv,V5W7E003|research/refinement_v5/worker_7_lula_dates/sources/fetch_manifest_2.json|https://agenciagov.ebc.com.br/noticias/202511/sabino-nosso-grande-diferencial-competitivo-no-turismo-sao-as-acoes-de-sustentabilidade|direct_fetch_statuses_and_hashes,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E003"", ""sha256"": ""04a67e91940a7fe455ae82ce626c5d16ffd79858e4beb14bee25f1fc34e0c405"", ""snapshot_kind"": ""direct_fetch_statuses_and_hashes"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/fetch_manifest_2.json"", ""source_locator"": ""https://agenciagov.ebc.com.br/noticias/202511/sabino-nosso-grande-diferencial-competitivo-no-turismo-sao-as-acoes-de-sustentabilidade""}"
evidence_snapshot_links.csv,V5W7E003|research/refinement_v5/worker_7_lula_dates/sources/sabino_20251117_ebc.txt|https://agenciagov.ebc.com.br/noticias/202511/sabino-nosso-grande-diferencial-competitivo-no-turismo-sao-as-acoes-de-sustentabilidade|direct_fetch_temporary_unavailability_notice,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E003"", ""sha256"": ""6665a5cb6639af9a20b03b2574e5c71a3a810ad10a44c2cc55c69ecb0d848fe4"", ""snapshot_kind"": ""direct_fetch_temporary_unavailability_notice"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sabino_20251117_ebc.txt"", ""source_locator"": ""https://agenciagov.ebc.com.br/noticias/202511/sabino-nosso-grande-diferencial-competitivo-no-turismo-sao-as-acoes-de-sustentabilidade""}"
evidence_snapshot_links.csv,V5W7E003|research/refinement_v5/worker_7_lula_dates/sources/web_15.json|https://agenciagov.ebc.com.br/noticias/202511/sabino-nosso-grande-diferencial-competitivo-no-turismo-sao-as-acoes-de-sustentabilidade|official_full_web_extractions_Secom_and_EBC,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E003"", ""sha256"": ""573374e800c7a66bea3401e02a3ba271d71a076aebd70cf23de4c73b4091407d"", ""snapshot_kind"": ""official_full_web_extractions_Secom_and_EBC"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/web_15.json"", ""source_locator"": ""https://agenciagov.ebc.com.br/noticias/202511/sabino-nosso-grande-diferencial-competitivo-no-turismo-sao-as-acoes-de-sustentabilidade""}"
evidence_snapshot_links.csv,V5W7E004|research/refinement_v5/worker_7_lula_dates/sources/diary_review_manifest.json|https://imagem.camara.gov.br/pesquisa_diario_basica.asp|bounded_diary_review_scope_and_hashes,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E004"", ""sha256"": ""302ccd208cca72392e86f2eb5ad1ac908d06aa6ffd93e5817258858d1fd35136"", ""snapshot_kind"": ""bounded_diary_review_scope_and_hashes"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/diary_review_manifest.json"", ""source_locator"": ""https://imagem.camara.gov.br/pesquisa_diario_basica.asp""}"
evidence_snapshot_links.csv,V5W7E004|research/refinement_v5/worker_7_lula_dates/sources/sabino_20231206_folhapress.html|https://www.acessa.com/politica/2023/12/190467-ministros-do-centrao-encaram-obstaculos-para-ampliar-alianca-de-lula-no-congresso.html|contemporaneous_retrospective_report,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W7E004"", ""sha256"": ""f148b53809839d3fd76dcc79dd1164858dd5c24a134aeadeedc58977d5f34caa"", ""snapshot_kind"": ""contemporaneous_retrospective_report"", ""snapshot_path"": ""research/refinement_v5/worker_7_lula_dates/sources/sabino_20231206_folhapress.html"", ""source_locator"": ""https://www.acessa.com/politica/2023/12/190467-ministros-do-centrao-encaram-obstaculos-para-ampliar-alianca-de-lula-no-congresso.html""}"
